V1,geoid,threshold,tot_jobs,layer,path,Boro,Block,Lot,Condominium_Coop,Address,Neighborhood,Neighborhood_No,Building Code,Elevator_Walkup,Total_Units,Year_Built,Age,Gross_SqFt,Unit_Gross_SqFt,Unit_Gross_SqMeter,Estimated_Gross_Income,Gross_Income_per_SqFt,Gross_Income_per_Sqmeter,Estimated_Expense,Expense_per_SqFt,Net_Operating_Income,Full_Market_Value,Market_Value_per_SqFt,Financial_Year,t,id,D_Nearestb4,D_Nearestafter,Delta_Dis_Nearest,Type,Location_1,Location_2,Location_3,Location_4,Y_2016,Y_2017,Y_2018,AllSta_1000,No_NewSta_1000,NewSta_1000,y,x,Income_DelDis_Beta
746,3.61E+14,30,1831477,NA,NA,1,1497,1,Coop,1040 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,29,1930,89,146235,5042.586207,468.47,6829175,46.7,502.1505376,3002205,20.53,3826970,30623000,209.41,2016,1,46,451.5150613,451.5150613,0,0,1,0,0,0,1,0,0,4,1,1,40.7810188,-73.960564,
746,3.61E+14,30,1905688,NA,NA,1,1497,1,Coop,1040 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,29,1930,89,146235,5042.586207,468.47,7411190,50.68,544.9462366,2981732,20.39,4429458,35433000,242.3,2017,2,46,451.5150613,451.5150613,0,0,1,0,0,0,0,1,0,4,1,1,40.7810188,-73.960564,
638,3.61E+14,30,1858773,NA,NA,1,1495,1,Coop,1020 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,14,1925,94,66983,4784.5,444.49,3015575,45.02,484.0860215,1063690,15.88,1951885,15711000,234.55,2018,3,37,494.3052053,494.3052053,0,0,1,0,0,0,0,0,1,3,1,1,40.7795862,-73.9614424,
638,3.61E+14,30,1702236,NA,NA,1,1495,1,Coop,1020 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,14,1925,94,66983,4784.5,444.49,2856825,42.65,458.6021505,1250573,18.67,1606252,12853000,191.88,2016,1,37,494.3052053,494.3052053,0,0,1,0,0,0,1,0,0,3,1,1,40.7795862,-73.9614424,
638,3.61E+14,30,1792488,NA,NA,1,1495,1,Coop,1020 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,14,1925,94,66983,4784.5,444.49,3023613,45.14,485.3763441,1237176,18.47,1786437,14290000,213.34,2017,2,37,494.3052053,494.3052053,0,0,1,0,0,0,0,1,0,3,1,1,40.7795862,-73.9614424,
851,3.61E+14,30,1341841,NA,NA,1,1503,69,Coop,1107 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,30,1925,94,136240,4541.333333,421.9,5723442,42.01,451.7204301,1839240,13.5,3884202,31264000,229.48,2018,3,95,566.2841491,566.2841491,0,0,1,0,0,0,0,0,1,4,2,1,40.785009,-73.9574279,
851,3.61E+14,30,1241652,NA,NA,1,1503,69,Coop,1107 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,30,1925,94,136240,4541.333333,421.9,5747966,42.19,453.655914,2277933,16.72,3470033,27767000,203.81,2016,1,95,566.2841491,566.2841491,0,0,1,0,0,0,1,0,0,4,2,1,40.785009,-73.9574279,
851,3.61E+14,30,1313598,NA,NA,1,1503,69,Coop,1107 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,30,1925,94,136240,4541.333333,421.9,6459138,47.41,509.7849462,2373301,17.42,4085837,32684000,239.9,2017,2,95,566.2841491,566.2841491,0,0,1,0,0,0,0,1,0,4,2,1,40.785009,-73.9574279,
633,3.61E+14,30,1643359,NA,NA,1,1492,3,Coop,993 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,21,1930,89,93389,4447.095238,413.15,4040942,43.27,465.2688172,1253280,13.42,2787662,22438000,240.26,2018,3,1456,525.1393729,525.1393729,0,0,1,0,0,0,0,0,1,3,1,1,40.77781,-73.962655,
633,3.61E+14,30,1608385,NA,NA,1,1492,3,Coop,993 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,21,1930,89,93389,4447.095238,413.15,4094174,43.84,471.3978495,1579208,16.91,2514966,20125000,215.5,2016,1,1456,525.1393729,525.1393729,0,0,1,0,0,0,1,0,0,3,1,1,40.77781,-73.962655,
633,3.61E+14,30,1645236,NA,NA,1,1492,3,Coop,993 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,21,1930,89,93389,4447.095238,413.15,4301497,46.06,495.2688172,1542786,16.52,2758711,22068000,236.3,2017,2,1456,525.1393729,525.1393729,0,0,1,0,0,0,0,1,0,3,1,1,40.77781,-73.962655,
625,3.61E+14,30,1703187,NA,NA,1,1491,1,Coop,980 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,46,1966,53,202777,4408.195652,409.53,9751546,48.09,517.0967742,3009211,14.84,6742335,54269000,267.63,2018,3,1453,477.5394365,477.5394365,0,0,1,0,0,0,0,0,1,3,1,1,40.7770753,-73.963133,
625,3.61E+14,30,1671124,NA,NA,1,1491,1,Coop,980 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,46,1966,53,202777,4408.195652,409.53,9623796,47.46,510.3225806,3731097,18.4,5892699,47153000,232.54,2016,1,1453,477.5394365,477.5394365,0,0,1,0,0,0,1,0,0,3,1,1,40.7770753,-73.963133,
625,3.61E+14,30,1698272,NA,NA,1,1491,1,Coop,980 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,46,1966,53,202777,4408.195652,409.53,9364242,46.18,496.5591398,3747319,18.48,5616923,44932000,221.58,2017,2,1453,477.5394365,477.5394365,0,0,1,0,0,0,0,1,0,3,1,1,40.7770753,-73.963133,
591,3.61E+14,30,1883240,NA,NA,1,1508,72,Coop,911 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,40,1926,93,173873,4346.825,403.83,7283540,41.89,450.4301075,2496816,14.36,4786724,38528000,221.59,2018,3,1420,260.6772467,260.6772467,0,0,1,0,0,0,0,0,1,5,2,1,40.77598,-73.9598383,
591,3.61E+14,30,1810247,NA,NA,1,1508,72,Coop,911 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,40,1926,93,173873,4346.825,403.83,6309851,36.29,390.2150538,2284691,13.14,4025160,32209000,185.24,2016,1,1420,260.6772467,260.6772467,0,0,1,0,0,0,1,0,0,5,2,1,40.77598,-73.9598383,
591,3.61E+14,30,1843468,NA,NA,1,1508,72,Coop,911 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,40,1926,93,173873,4346.825,403.83,8029455,46.18,496.5591398,3213173,18.48,4816282,38527000,221.58,2017,2,1420,260.6772467,260.6772467,0,0,1,0,0,0,0,1,0,5,2,1,40.77598,-73.9598383,
841,3.61E+14,30,1734612,NA,NA,1,1507,33,Coop,1220 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,56,1930,89,231050,4125.892857,383.31,9188859,39.77,427.6344086,2724080,11.79,6464779,52035000,225.21,2018,3,175,206.2823665,206.2823665,0,0,1,0,0,0,0,0,1,4,2,1,40.7861278,-73.9532508,
841,3.61E+14,30,1595532,NA,NA,1,1507,33,Coop,1220 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,56,1930,89,231050,4125.892857,383.31,8433325,36.5,392.4731183,2973614,12.87,5459711,43695000,189.11,2016,1,175,206.2823665,206.2823665,0,0,1,0,0,0,1,0,0,4,2,1,40.7861278,-73.9532508,
841,3.61E+14,30,1696954,NA,NA,1,1507,33,Coop,1220 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,56,1930,89,231050,4125.892857,383.31,9329799,40.38,434.1935484,3260116,14.11,6069683,48554000,210.14,2017,2,175,206.2823665,206.2823665,0,0,1,0,0,0,0,1,0,4,2,1,40.7861278,-73.9532508,
634,3.61E+14,30,1643359,NA,NA,1,1492,69,Coop,995 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,35,1926,93,142708,4077.371429,378.8,7684826,53.85,579.0322581,2310443,16.19,5374383,43258000,303.12,2018,3,1458,549.3651325,549.3651325,0,0,1,0,0,0,0,0,1,3,1,1,40.7780435,-73.9626853,
610,3.61E+14,30,1892672,NA,NA,1,1491,30,Coop,73 EAST 79 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,15,1928,91,60150,4010,372.54,2732615,45.43,488.4946237,933528,15.52,1799087,14481000,240.75,2018,3,1334,301.1882383,301.1882383,0,0,1,0,0,0,0,0,1,5,2,1,40.7761866,-73.9609425,
610,3.61E+14,30,1840838,NA,NA,1,1491,30,Coop,73 EAST 79 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,15,1928,91,60150,4010,372.54,3089304,51.36,552.2580645,1283000,21.33,1806304,14454000,240.3,2016,1,1334,301.1882383,301.1882383,0,0,1,0,0,0,1,0,0,5,2,1,40.7761866,-73.9609425,
610,3.61E+14,30,1832304,NA,NA,1,1491,30,Coop,73 EAST 79 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,15,1928,91,60150,4010,372.54,2701337,44.91,482.9032258,891423,14.82,1809914,14478000,240.7,2017,2,1334,301.1882383,301.1882383,0,0,1,0,0,0,0,1,0,5,2,1,40.7761866,-73.9609425,
624,3.61E+14,30,1703187,NA,NA,1,1491,12,Coop,21 EAST 79 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,14,1930,89,56017,4001.214286,371.72,2133688,38.09,409.5698925,801043,14.3,1332645,10718000,191.33,2018,3,508,417.9452469,417.9452469,0,0,1,0,0,0,0,0,1,5,2,1,40.776776,-73.962465,
624,3.61E+14,30,1671124,NA,NA,1,1491,12,Coop,21 EAST 79 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,14,1930,89,56017,4001.214286,371.72,2133127,38.08,409.4623656,913637,16.31,1219490,9758000,174.2,2016,1,508,417.9452469,417.9452469,0,0,1,0,0,0,1,0,0,5,2,1,40.776776,-73.962465,
624,3.61E+14,30,1698272,NA,NA,1,1491,12,Coop,21 EAST 79 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,14,1930,89,56017,4001.214286,371.72,2342631,41.82,449.6774194,1032393,18.43,1310238,10481000,187.1,2017,2,508,417.9452469,417.9452469,0,0,1,0,0,0,0,1,0,5,2,1,40.776776,-73.962465,
622,3.61E+14,30,1703187,NA,NA,1,1491,7502,0035-R1,988 5 AVENUE,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,13,1926,93,50888,3914.461538,363.67,2391736,47,505.3763441,613709,12.06,1778027,14311000,281.23,2018,3,1455,506.821594,506.821594,0,1,1,0,0,0,0,0,1,3,1,1,40.77744,-73.9630526,
622,3.61E+14,30,1671124,NA,NA,1,1491,7502,0035-R1,988 5 AVENUE,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,13,1926,93,50888,3914.461538,363.67,2423287,47.62,512.0430108,808101,15.88,1615186,12925000,253.99,2016,1,1455,506.821594,506.821594,0,1,1,0,0,0,1,0,0,3,1,1,40.77744,-73.9630526,
622,3.61E+14,30,1698272,NA,NA,1,1491,7502,0035-R1,988 5 AVENUE,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,13,1926,93,50888,3914.461538,363.67,2442624,48,516.1290323,791308,15.55,1651316,13209000,259.57,2017,2,1455,506.821594,506.821594,0,1,1,0,0,0,0,1,0,3,1,1,40.77744,-73.9630526,
634,3.61E+14,30,1608385,NA,NA,1,1492,69,Coop,995 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,37,1926,93,142708,3856.972973,358.32,7786148,54.56,586.6666667,3021128,21.17,4765020,38129000,267.18,2016,1,1458,549.3651325,549.3651325,0,0,1,0,0,0,1,0,0,3,1,1,40.7780435,-73.9626853,
634,3.61E+14,30,1645236,NA,NA,1,1492,69,Coop,995 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,37,1926,93,142708,3856.972973,358.32,8041596,56.35,605.9139785,2742848,19.22,5298748,42387000,297.02,2017,2,1458,549.3651325,549.3651325,0,0,1,0,0,0,0,1,0,3,1,1,40.7780435,-73.9626853,
849,3.61E+14,30,1360771,NA,NA,1,1505,1,Coop,1120 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,45,1925,94,165357,3674.6,341.38,7184762,43.45,467.2043011,2255469,13.64,4929293,39676000,239.94,2018,3,110,501.1463071,501.1463071,0,0,1,0,0,0,0,0,1,3,1,1,40.7861115,-73.9567618,
849,3.61E+14,30,1260999,NA,NA,1,1505,1,Coop,1120 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,45,1925,94,165357,3674.6,341.38,7305472,44.18,475.0537634,2921858,17.67,4383614,35075000,212.12,2016,1,110,501.1463071,501.1463071,0,0,1,0,0,0,1,0,0,3,1,1,40.7861115,-73.9567618,
849,3.61E+14,30,1334017,NA,NA,1,1505,1,Coop,1120 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,45,1925,94,165357,3674.6,341.38,8051232,48.69,523.5483871,3059105,18.5,4992127,39931000,241.48,2017,2,110,501.1463071,501.1463071,0,0,1,0,0,0,0,1,0,3,1,1,40.7861115,-73.9567618,
752,3.61E+14,30,1490476,NA,NA,1,1502,40,Coop,1128 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,47,1927,92,159372,3390.893617,315.02,7551045,47.38,509.4623656,2492578,15.64,5058467,40715000,255.47,2018,3,113,422.5804355,422.5804355,0,0,1,0,0,0,0,0,1,4,2,1,40.783334,-73.95542,
752,3.61E+14,30,1385607,NA,NA,1,1502,40,Coop,1128 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,47,1927,92,159372,3390.893617,315.02,6720717,42.17,453.4408602,2822478,17.71,3898239,31192000,195.72,2016,1,113,422.5804355,422.5804355,0,0,1,0,0,0,1,0,0,4,2,1,40.783334,-73.95542,
752,3.61E+14,30,1473743,NA,NA,1,1502,40,Coop,1128 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,47,1927,92,159372,3390.893617,315.02,7820384,49.07,527.6344086,2816103,17.67,5004281,40031000,251.18,2017,2,113,422.5804355,422.5804355,0,0,1,0,0,0,0,1,0,4,2,1,40.783334,-73.95542,
831,3.61E+14,30,1402067,NA,NA,1,1521,69,Coop,1175 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,52,1925,94,174910,3363.653846,312.49,7141575,40.83,439.0322581,2319307,13.26,4822268,38814000,221.91,2018,3,137,298.2210994,298.2210994,0,0,1,0,0,0,0,0,1,4,2,1,40.7842723,-73.9535933,
831,3.61E+14,30,1257082,NA,NA,1,1521,69,Coop,1175 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,52,1925,94,174910,3363.653846,312.49,6706049,38.34,412.2580645,2933241,16.77,3772808,30190000,172.6,2016,1,137,298.2210994,298.2210994,0,0,1,0,0,0,1,0,0,4,2,1,40.7842723,-73.9535933,
831,3.61E+14,30,1381813,NA,NA,1,1521,69,Coop,1175 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,52,1925,94,174910,3363.653846,312.49,7253518,41.47,445.9139785,2908753,16.63,4344765,34755000,198.7,2017,2,137,298.2210994,298.2210994,0,0,1,0,0,0,0,1,0,4,2,1,40.7842723,-73.9535933,
608,3.61E+14,30,1686048,NA,NA,1,1492,37,Coop,930 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,24,1916,103,80405,3350.208333,311.24,4251012,52.87,568.4946237,1361257,16.93,2889755,23259000,289.27,2018,3,1429,368.8399125,368.8399125,0,0,1,0,0,0,0,0,1,4,2,1,40.776948,-73.9599991,
608,3.61E+14,30,1633169,NA,NA,1,1492,37,Coop,930 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,24,1916,103,80405,3350.208333,311.24,3175193,39.49,424.6236559,1165068,14.49,2010125,16085000,200.05,2016,1,1429,368.8399125,368.8399125,0,0,1,0,0,0,1,0,0,4,2,1,40.776948,-73.9599991,
608,3.61E+14,30,1682258,NA,NA,1,1492,37,Coop,930 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,24,1916,103,80405,3350.208333,311.24,3610989,44.91,482.9032258,1191602,14.82,2419387,19354000,240.71,2017,2,1429,368.8399125,368.8399125,0,0,1,0,0,0,0,1,0,4,2,1,40.776948,-73.9599991,
755,3.61E+14,30,1861127,NA,NA,1,1499,7501,0343-R1,60 EAST 88 STREET,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,18,1986,33,60288,3349.333333,311.16,2886589,47.88,514.8387097,713207,11.83,2173382,17492999,290.16,2018,3,1269,276.8253345,276.8253345,0,1,1,0,0,0,0,0,1,5,2,1,40.7816895,-73.9572204,
755,3.61E+14,30,1747591,NA,NA,1,1499,7501,0343-R1,60 EAST 88 STREET,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,18,1986,33,60288,3349.333333,311.16,2978227,49.4,531.1827957,988723,16.4,1989504,15919999,264.07,2016,1,1269,276.8253345,276.8253345,0,1,1,0,0,0,1,0,0,5,2,1,40.7816895,-73.9572204,
755,3.61E+14,30,1820328,NA,NA,1,1499,7501,0343-R1,60 EAST 88 STREET,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,18,1986,33,60288,3349.333333,311.16,3018620,50.07,538.3870968,964005,15.99,2054615,16435999,272.62,2017,2,1269,276.8253345,276.8253345,0,1,1,0,0,0,0,1,0,5,2,1,40.7816895,-73.9572204,
611,3.61E+14,30,1892672,NA,NA,1,1491,23,Coop,1033 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,21,1925,94,69585,3313.571429,307.84,3123671,44.89,482.688172,1093876,15.72,2029795,16338000,234.79,2018,3,42,344.8012866,344.8012866,0,0,1,0,0,0,0,0,1,5,2,1,40.776373,-73.961662,
611,3.61E+14,30,1840838,NA,NA,1,1491,23,Coop,1033 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,21,1925,94,69585,3313.571429,307.84,2841851,40.84,439.1397849,1306806,18.78,1535045,12283000,176.52,2016,1,42,344.8012866,344.8012866,0,0,1,0,0,0,1,0,0,5,2,1,40.776373,-73.961662,
611,3.61E+14,30,1832304,NA,NA,1,1491,23,Coop,1033 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,21,1925,94,69585,3313.571429,307.84,3427757,49.26,529.6774194,1627593,23.39,1800164,14400000,206.94,2017,2,42,344.8012866,344.8012866,0,0,1,0,0,0,0,1,0,5,2,1,40.776373,-73.961662,
605,3.61E+14,30,1681110,NA,NA,1,1494,23,Coop,1089 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,22,1912,107,71643,3256.5,302.54,3280533,45.79,492.3655914,932792,13.02,2347741,18895000,263.74,2018,3,78,425.9896352,425.9896352,0,0,1,0,0,0,0,0,1,3,1,1,40.7783118,-73.9603664,
605,3.61E+14,30,1613330,NA,NA,1,1494,23,Coop,1089 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,22,1912,107,71643,3256.5,302.54,2490311,34.76,373.7634409,816730,11.4,1673581,13392000,186.93,2016,1,78,425.9896352,425.9896352,0,0,1,0,0,0,1,0,0,3,1,1,40.7783118,-73.9603664,
605,3.61E+14,30,1681428,NA,NA,1,1494,23,Coop,1089 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,22,1912,107,71643,3256.5,302.54,3515522,49.07,527.6344086,1265932,17.67,2249590,17995000,251.18,2017,2,78,425.9896352,425.9896352,0,0,1,0,0,0,0,1,0,3,1,1,40.7783118,-73.9603664,
593,3.61E+14,30,1936437,NA,NA,1,1512,1,Coop,983 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,63,1927,92,203706,3233.428571,300.4,8743062,42.92,461.5053763,2809106,13.79,5933956,47762000,234.47,2018,3,1454,256.1231388,256.1231388,0,0,1,0,0,0,0,0,1,3,1,1,40.7781265,-73.9579786,
593,3.61E+14,30,1829484,NA,NA,1,1512,1,Coop,983 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,63,1927,92,203706,3233.428571,300.4,8706394,42.74,459.5698925,3625967,17.8,5080427,40653000,199.57,2016,1,1454,256.1231388,256.1231388,0,0,1,0,0,0,1,0,0,3,1,1,40.7781265,-73.9579786,
593,3.61E+14,30,1899259,NA,NA,1,1512,1,Coop,983 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,63,1927,92,203706,3233.428571,300.4,9348068,45.89,493.4408602,3393742,16.66,5954326,47631000,233.82,2017,2,1454,256.1231388,256.1231388,0,0,1,0,0,0,0,1,0,3,1,1,40.7781265,-73.9579786,
588,3.61E+14,30,1820821,NA,NA,1,1509,1,Coop,925 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,32,1908,111,102881,3215.03125,298.69,4736641,46.04,495.0537634,1498976,14.57,3237665,26060000,253.3,2018,3,1424,292.7280991,292.7280991,0,0,1,0,0,0,0,0,1,5,2,1,40.7762654,-73.9595399,
588,3.61E+14,30,1725385,NA,NA,1,1509,1,Coop,925 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,32,1908,111,102881,3215.03125,298.69,4739728,46.07,495.3763441,1979430,19.24,2760298,22088000,214.69,2016,1,1424,292.7280991,292.7280991,0,0,1,0,0,0,1,0,0,5,2,1,40.7762654,-73.9595399,
588,3.61E+14,30,1787058,NA,NA,1,1509,1,Coop,925 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,32,1908,111,102881,3215.03125,298.69,5048371,49.07,527.6344086,1817907,17.67,3230464,25842000,251.18,2017,2,1424,292.7280991,292.7280991,0,0,1,0,0,0,0,1,0,5,2,1,40.7762654,-73.9595399,
623,3.61E+14,30,1703187,NA,NA,1,1491,16,Coop,1040 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,19,1925,94,60947,3207.736842,298.01,2849882,46.76,502.7956989,903235,14.82,1946647,15666000,257.04,2018,3,48,395.9061094,395.9061094,0,0,1,0,0,0,0,0,1,5,2,1,40.7766346,-73.962272,
623,3.61E+14,30,1671124,NA,NA,1,1491,16,Coop,1040 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,19,1925,94,60947,3207.736842,298.01,2529910,41.51,446.344086,1078152,17.69,1451758,11615000,190.58,2016,1,48,395.9061094,395.9061094,0,0,1,0,0,0,1,0,0,5,2,1,40.7766346,-73.962272,
623,3.61E+14,30,1698272,NA,NA,1,1491,16,Coop,1040 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,19,1925,94,60947,3207.736842,298.01,3138161,51.49,553.655914,1409704,23.13,1728457,13824000,226.82,2017,2,48,395.9061094,395.9061094,0,0,1,0,0,0,0,1,0,5,2,1,40.7766346,-73.962272,
827,3.61E+14,30,1402067,NA,NA,1,1522,1,Coop,1185 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,172,1929,90,550905,3202.936047,297.56,23237173,42.18,453.5483871,8632681,15.67,14604492,117551000,213.38,2018,3,145,238.1116357,238.1116357,0,0,1,0,0,0,0,0,1,4,2,1,40.7846858,-73.9531111,
827,3.61E+14,30,1257082,NA,NA,1,1522,1,Coop,1185 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,172,1929,90,550905,3202.936047,297.56,20014379,36.33,390.6451613,9122987,16.56,10891392,87152000,158.2,2016,1,145,238.1116357,238.1116357,0,0,1,0,0,0,1,0,0,4,2,1,40.7846858,-73.9531111,
827,3.61E+14,30,1381813,NA,NA,1,1522,1,Coop,1185 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,172,1929,90,550905,3202.936047,297.56,22697286,41.2,443.0107527,8423337,15.29,14273949,114182000,207.26,2017,2,145,238.1116357,238.1116357,0,0,1,0,0,0,0,1,0,4,2,1,40.7846858,-73.9531111,
862,3.61E+14,30,1577138,NA,NA,1,1506,3,Coop,1133 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,19,1928,91,60192,3168,294.32,2139224,35.54,382.1505376,579047,9.62,1560177,12497000,207.62,2018,3,114,463.6259129,463.6259129,0,0,1,0,0,0,0,0,1,3,1,1,40.786705,-73.956226,
862,3.61E+14,30,1459649,NA,NA,1,1506,3,Coop,1133 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,19,1928,91,60192,3168,294.32,2069401,34.38,369.6774194,718091,11.93,1351310,10813000,179.64,2016,1,114,463.6259129,463.6259129,0,0,1,0,0,0,1,0,0,3,1,1,40.786705,-73.956226,
862,3.61E+14,30,1545369,NA,NA,1,1506,3,Coop,1133 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,19,1928,91,60192,3168,294.32,2159689,35.88,385.8064516,723508,12.02,1436181,11489000,190.87,2017,2,114,463.6259129,463.6259129,0,0,1,0,0,0,0,1,0,3,1,1,40.786705,-73.956226,
519,3.61E+14,30,1005197,NA,NA,1,1580,7501,1130-R1,90 EAST END AVENUE,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,40,1999,20,119396,2984.9,277.31,5868313,49.15,528.4946237,1769449,14.82,4098864,32992000,276.32,2018,3,1413,1033.848662,659.2764015,374.5722605,1,1,0,0,0,0,0,1,1,1,1,40.7735704,-73.9461541,325319.8753
519,3.61E+14,30,486639,NA,NA,1,1580,7501,1130-R1,90 EAST END AVENUE,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,40,1999,20,119396,2984.9,277.31,6183519,51.79,556.8817204,2054805,17.21,4128714,33037996,276.71,2016,1,1413,1033.848662,659.2764015,374.5722605,1,1,0,0,0,1,0,0,1,1,1,40.7735704,-73.9461541,342793.8541
519,3.61E+14,30,984878,NA,NA,1,1580,7501,1130-R1,90 EAST END AVENUE,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,40,1999,20,119396,2984.9,277.31,6265902,52.48,564.3010753,2120473,17.76,4145429,33160996,277.74,2017,2,1413,1033.848662,659.2764015,374.5722605,1,1,0,0,0,0,1,0,1,1,1,40.7735704,-73.9461541,347360.8953
730,3.61E+14,30,1677808,NA,NA,1,1519,1,Coop,1125 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,71,1926,93,211870,2984.084507,277.23,8237506,38.88,418.0645161,2714055,12.81,5523451,44458000,209.84,2018,3,112,376.2615906,376.2615906,0,0,1,0,0,0,0,0,1,4,2,1,40.7828767,-73.9548662,
730,3.61E+14,30,1565412,NA,NA,1,1519,1,Coop,1125 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,71,1926,93,211870,2984.084507,277.23,8159114,38.51,414.0860215,3476787,16.41,4682327,37468000,176.84,2016,1,112,376.2615906,376.2615906,0,0,1,0,0,0,1,0,0,4,2,1,40.7828767,-73.9548662,
