blockid,w_c000_16
3.61032E+14,8371
3.61032E+14,7117
3.61032E+14,6181
3.61032E+14,7878
3.61032E+14,7465
3.61032E+14,6071
3.61032E+14,6232
3.61032E+14,5429
3.61032E+14,5790
3.61032E+14,6029
3.61032E+14,5575
3.61032E+14,3844
3.61032E+14,4117
3.61032E+14,6345
3.61032E+14,6892
3.61032E+14,5513
3.61032E+14,5404
3.61032E+14,5913
3.61032E+14,3892
3.61032E+14,5251
3.61032E+14,5361
3.61032E+14,5815
3.61032E+14,7706
3.61032E+14,4606
3.61032E+14,4606
3.61032E+14,4199
3.61032E+14,6879
3.61032E+14,6628
3.61032E+14,6536
3.61032E+14,5599
3.61032E+14,5897
3.61032E+14,5233
3.61032E+14,5062
3.61032E+14,5513
3.61032E+14,5476
3.61032E+14,5524
3.61032E+14,5276
3.61032E+14,5346
3.61032E+14,5054
3.61032E+14,4916
3.61032E+14,6683
3.61032E+14,6309
3.61032E+14,5612
3.61032E+14,6166
3.61032E+14,5429
3.61032E+14,6086
3.61032E+14,6303
3.61032E+14,6821
3.61032E+14,6735
3.61032E+14,6410
3.61032E+14,6140
3.61032E+14,6064
3.61032E+14,5839
3.61032E+14,5685
3.61032E+14,4116
3.61032E+14,4122
3.61032E+14,4469
3.61032E+14,3984
3.61032E+14,2757
3.61032E+14,2659
3.61032E+14,2613
3.61032E+14,5409
3.61032E+14,5346
3.61032E+14,5429
3.61032E+14,5462
3.61032E+14,2998
3.61032E+14,4940
3.61032E+14,5184
3.61032E+14,5608
3.61032E+14,5289
3.61032E+14,5721
3.61032E+14,5459
3.61032E+14,5110
3.61032E+14,5110
3.61032E+14,5330
3.61032E+14,5369
3.61032E+14,5234
3.61032E+14,5255
3.61032E+14,5711
3.61032E+14,5260
3.61032E+14,4776
3.61032E+14,3659
3.61032E+14,992
3.61032E+14,3115
3.61032E+14,5876
3.61032E+14,4784
3.61032E+14,4658
3.61032E+14,5958
3.61032E+14,5508
3.61032E+14,5876
3.61032E+14,5659
3.61032E+14,7646
3.61032E+14,7652
3.61032E+14,7286
3.61032E+14,6758
3.61032E+14,6558
3.61032E+14,6467
3.61032E+14,6376
3.61032E+14,6521
3.61032E+14,6408
3.61032E+14,5202
3.61032E+14,4979
3.61032E+14,5143
3.61032E+14,7305
3.61032E+14,8421
3.61032E+14,8290
3.61032E+14,5514
3.61032E+14,2381
3.61032E+14,5464
3.61032E+14,5920
3.61032E+14,1922
3.61032E+14,1152
3.61032E+14,2780
3.61032E+14,3022
3.61032E+14,3396
3.61032E+14,1855
3.61032E+14,2109
3.61032E+14,2439
3.61032E+14,1863
3.61032E+14,1695
3.61032E+14,1630
3.61032E+14,1719
3.61032E+14,819
3.61032E+14,1846
3.61032E+14,703
3.61032E+14,883
3.61032E+14,1025
3.61032E+14,1078
3.61032E+14,859
3.61032E+14,4119
3.61032E+14,583
3.61032E+14,4421
3.61032E+14,1915
3.61032E+14,1742
3.61032E+14,764
3.61032E+14,739
3.61032E+14,773
3.61032E+14,1052
3.61032E+14,7103
3.61032E+14,1789
3.61032E+14,3790
3.61032E+14,4781
3.61032E+14,5718
3.61032E+14,1496
3.61032E+14,2037
3.61032E+14,3045
3.61032E+14,3984
3.61032E+14,2332
3.61032E+14,2332
3.61032E+14,4539
3.61032E+14,1751
3.61032E+14,1535
3.61032E+14,2178
3.61032E+14,1525
3.61032E+14,1877
3.61032E+14,612
3.61032E+14,1052
3.61032E+14,1128
3.61032E+14,4584
3.61032E+14,998
3.61032E+14,998
3.61032E+14,716
3.61032E+14,1174
3.61032E+14,998
3.61032E+14,994
3.61032E+14,4992
3.61032E+14,4520
3.61032E+14,2184
3.61032E+14,3564
3.61032E+14,3070
3.61032E+14,2298
3.61032E+14,3971
3.61032E+14,4672
3.61032E+14,4168
3.61032E+14,3806
3.61032E+14,6105
3.61032E+14,3790
3.61032E+14,4261
3.61032E+14,5241
3.61032E+14,3554
3.61032E+14,5311
3.61032E+14,5210
3.61032E+14,4977
3.61032E+14,4690
3.61032E+14,5122
3.61032E+14,5235
3.61032E+14,5109
3.61032E+14,4901
3.61032E+14,4300
3.61032E+14,4132
3.61032E+14,4216
3.61032E+14,4216
3.61032E+14,4132
3.61032E+14,4140
3.61032E+14,4035
3.61032E+14,3614
3.61032E+14,4187
3.61032E+14,3767
3.61032E+14,3614
3.61032E+14,3762
3.61032E+14,3660
3.61032E+14,3546
3.61032E+14,3767
3.61032E+14,3654
3.61032E+14,3546
3.61032E+14,3559
3.61032E+14,3168
3.61032E+14,5787
3.61032E+14,5715
3.61032E+14,5787
3.61032E+14,6720
3.61032E+14,4582
3.61032E+14,1411
3.61032E+14,6671
3.61032E+14,5095
3.61032E+14,5162
3.61032E+14,1803
3.61032E+14,2315
3.61032E+14,5960
3.61032E+14,6671
3.61032E+14,4329
3.61032E+14,3791
3.61032E+14,3140
3.61032E+14,2898
3.61032E+14,2598
3.61032E+14,1174
3.61032E+14,1174
3.61032E+14,2915
3.61032E+14,3121
3.61032E+14,3367
3.61032E+14,3766
3.61032E+14,4009
3.61032E+14,5374
3.61032E+14,5374
3.61032E+14,2749
3.61032E+14,2598
3.61032E+14,2598
3.61032E+14,2598
3.61032E+14,2451
3.61032E+14,2598
3.61032E+14,2598
3.61032E+14,1253
3.61032E+14,1269
3.61032E+14,2686
3.61032E+14,2686
3.61032E+14,1292
3.61032E+14,2605
3.61032E+14,2605
3.61032E+14,1292
3.61032E+14,2428
3.61032E+14,4915
3.61032E+14,2651
3.61032E+14,2967
3.61032E+14,2965
3.61032E+14,6272
3.61032E+14,6394
3.61032E+14,5936
3.61032E+14,5110
3.61032E+14,2960
3.61032E+14,3138
3.61032E+14,2803
3.61032E+14,3979
3.61032E+14,3162
3.61032E+14,5381
3.61032E+14,1383
3.61032E+14,3760
3.61032E+14,5471
3.61032E+14,5389
3.61032E+14,3664
3.61032E+14,1784
3.61032E+14,3470
3.61032E+14,3470
3.61032E+14,3691
3.61032E+14,3727
3.61032E+14,3518
3.61032E+14,3736
3.61032E+14,3727
3.61032E+14,4397
3.61032E+14,4601
3.61032E+14,3736
3.61032E+14,3767
3.61032E+14,3593
3.61032E+14,3824
3.61032E+14,3733
3.61032E+14,4124
3.61032E+14,4408
3.61032E+14,5661
3.61032E+14,5084
3.61032E+14,3513
3.61032E+14,4960
3.61032E+14,4662
3.61032E+14,4351
3.61032E+14,4373
3.61032E+14,5610
3.61032E+14,6446
3.61032E+14,6672
3.61032E+14,6762
3.61032E+14,8803
3.61032E+14,8016
3.61032E+14,7710
3.61032E+14,6762
3.61032E+14,6442
3.61032E+14,7348
3.61032E+14,7345
3.61032E+14,7127
3.61032E+14,6737
3.61032E+14,8241
3.61032E+14,11123
3.61032E+14,10110
3.61032E+14,10567
3.61032E+14,11103
3.61032E+14,12594
3.61032E+14,10500
3.61032E+14,9418
3.61032E+14,9032
3.61032E+14,10574
3.61032E+14,12893
3.61032E+14,13188
3.61032E+14,11773
3.61032E+14,14234
3.61032E+14,11164
3.61032E+14,11829
3.61032E+14,12711
3.61032E+14,14085
3.61032E+14,16624
3.61032E+14,16527
3.61032E+14,15352
3.61032E+14,14864
3.61032E+14,13424
3.61032E+14,13106
3.61032E+14,13730
3.61032E+14,13434
3.61032E+14,14421
3.61032E+14,15221
3.61032E+14,14871
3.61032E+14,15638
3.61032E+14,13406
3.61032E+14,14689
3.61032E+14,13786
3.61032E+14,9643
3.61032E+14,9227
3.61032E+14,7949
3.61032E+14,7952
3.61032E+14,7932
3.61032E+14,6163
3.61032E+14,4651
3.61032E+14,7244
3.61032E+14,9198
3.61032E+14,10782
3.61032E+14,9148
3.61032E+14,9584
3.61032E+14,9392
3.61032E+14,9725
3.61032E+14,9198
3.61032E+14,10299
3.61032E+14,9642
3.61032E+14,8917
3.61032E+14,9966
3.61032E+14,9992
3.61032E+14,8207
3.61032E+14,8976
3.61032E+14,7664
3.61032E+14,8775
3.61032E+14,7390
3.61032E+14,7951
3.61032E+14,8050
3.61032E+14,7256
3.61032E+14,7619
3.61032E+14,8469
3.61032E+14,10307
3.61032E+14,10404
3.61032E+14,8662
3.61032E+14,9940
3.61032E+14,10247
3.61032E+14,10229
3.61032E+14,8764
3.61032E+14,10658
3.61032E+14,11485
3.61032E+14,9822
3.61032E+14,10320
3.61032E+14,9582
3.61032E+14,6025
3.61032E+14,6061
3.61032E+14,5043
3.61032E+14,6706
3.61032E+14,7457
3.61032E+14,7457
3.61032E+14,6918
3.61032E+14,6859
3.61032E+14,4969
3.61032E+14,7442
3.61032E+14,6885
3.61032E+14,6504
3.61032E+14,8803
3.61032E+14,6350
3.61032E+14,5438
3.61032E+14,4954
3.61032E+14,7235
3.61032E+14,7380
3.61032E+14,6913
3.61032E+14,5898
3.61032E+14,5452
3.61032E+14,4519
3.61032E+14,4524
3.61032E+14,5725
3.61032E+14,6530
3.61032E+14,6647
3.61032E+14,6615
3.61032E+14,6615
3.61032E+14,6825
3.61032E+14,5767
3.61032E+14,5964
3.61032E+14,6193
3.61032E+14,6193
3.61032E+14,6835
3.61032E+14,6384
3.61032E+14,4947
3.61032E+14,7130
3.61032E+14,5771
3.61032E+14,5628
3.61032E+14,3861
3.61032E+14,4821
3.61032E+14,5818
3.61032E+14,4453
3.61032E+14,4905
3.61032E+14,6873
3.61032E+14,4309
3.61032E+14,4751
3.61032E+14,8257
3.61032E+14,8037
3.61032E+14,8652
3.61032E+14,8938
3.61032E+14,8308
3.61032E+14,8518
3.61032E+14,9357
3.61032E+14,5935
3.61032E+14,6360
3.61032E+14,5828
3.61032E+14,5520
3.61032E+14,6275
3.61032E+14,11344
3.61032E+14,10799
3.61032E+14,8770
3.61032E+14,6072
3.61032E+14,8128
3.61032E+14,6326
3.61032E+14,5662
3.61032E+14,5590
3.61032E+14,5746
3.61032E+14,6716
3.61032E+14,7330
3.61032E+14,8362
3.61032E+14,10132
3.61032E+14,12185
3.61032E+14,11409
3.61032E+14,11675
3.61032E+14,10472
3.61032E+14,10415
3.61032E+14,9894
3.61032E+14,6188
3.61032E+14,6043
3.61032E+14,5653
3.61032E+14,7372
3.61032E+14,8634
3.61032E+14,11469
3.61032E+14,11230
3.61032E+14,16978
3.61032E+14,1429
3.61032E+14,1825
3.61032E+14,1825
3.61032E+14,2352
3.61032E+14,201
3.61032E+14,1928
3.61032E+14,1781
3.61032E+14,1742
3.61032E+14,1692
3.61032E+14,1845
3.61032E+14,1860
3.61032E+14,1921
3.61032E+14,1795
3.61032E+14,1804
3.61032E+14,1891
3.61032E+14,1878
3.61032E+14,1803
3.61032E+14,6109
3.61032E+14,6064
3.61032E+14,1826
3.61032E+14,4514
3.61032E+14,1407
3.61032E+14,1507
3.61032E+14,2853
3.61032E+14,2856
3.61032E+14,1644
3.61032E+14,3305
3.61032E+14,4744
3.61032E+14,5144
3.61032E+14,5144
3.61032E+14,5205
3.61032E+14,1087
3.61032E+14,362
3.61032E+14,635
3.61032E+14,1229
3.61032E+14,716
3.61032E+14,750
3.61032E+14,1687
3.61032E+14,2006
3.61032E+14,2907
3.61032E+14,2479
3.61032E+14,1614
3.61032E+14,1704
3.61032E+14,1878
3.61032E+14,6120
3.61032E+14,1383
3.61032E+14,4969
3.61032E+14,1993
3.61032E+14,1993
3.61032E+14,1505
3.61032E+14,1537
3.61032E+14,1422
3.61032E+14,1488
3.61032E+14,1458
3.61032E+14,801
3.61032E+14,1233
3.61032E+14,1981
3.61032E+14,1922
3.61032E+14,2126
3.61032E+14,3487
3.61032E+14,2823
3.61032E+14,2726
3.61032E+14,2761
3.61032E+14,845
3.61032E+14,439
3.61032E+14,752
3.61032E+14,1160
3.61032E+14,1393
3.61032E+14,1309
3.61032E+14,1309
3.61032E+14,1198
3.61032E+14,685
3.61032E+14,746
3.61032E+14,2797
3.61032E+14,2345
3.61032E+14,1309
3.61032E+14,1239
3.61032E+14,1356
3.61032E+14,1393
3.61032E+14,1320
3.61032E+14,327
3.61032E+14,468
3.61032E+14,1527
3.61032E+14,470
3.61032E+14,354
3.61032E+14,741
3.61032E+14,640
3.61032E+14,737
3.61032E+14,832
3.61032E+14,692
3.61032E+14,724
3.61032E+14,561
3.61032E+14,660
3.61032E+14,796
3.61032E+14,763
3.61032E+14,737
3.61032E+14,701
3.61032E+14,717
3.61032E+14,738
3.61032E+14,796
3.61032E+14,660
3.61032E+14,1050
3.61032E+14,1049
3.61032E+14,762
3.61032E+14,738
3.61032E+14,624
3.61032E+14,678
3.61032E+14,665
3.61032E+14,692
3.61032E+14,1049
3.61032E+14,1050
3.61032E+14,1013
3.61032E+14,1049
3.61032E+14,692
3.61032E+14,624
3.61032E+14,598
3.61032E+14,570
3.61032E+14,665
3.61032E+14,606
3.61032E+14,944
3.61032E+14,944
3.61032E+14,978
3.61032E+14,1013
3.61032E+14,952
3.61032E+14,978
3.61032E+14,945
3.61032E+14,925
3.61032E+14,891
3.61032E+14,556
3.61032E+14,953
3.61032E+14,667
3.61032E+14,139
3.61032E+14,139
3.61032E+14,139
3.61032E+14,139
3.61032E+14,139
3.61032E+14,2738
3.61032E+14,1885
3.61032E+14,2113
3.61032E+14,2056
3.61032E+14,2596
3.61032E+14,2329
3.61032E+14,1821
3.61032E+14,2204
3.61032E+14,2030
3.61032E+14,1826
3.61032E+14,1586
3.61032E+14,1487
3.61032E+14,1435
3.61032E+14,1397
3.61032E+14,943
3.61032E+14,1012
3.61032E+14,1112
3.61032E+14,1044
3.61032E+14,1044
3.61032E+14,1044
3.61032E+14,1112
3.61032E+14,1119
3.61032E+14,1041
3.61032E+14,1041
3.61032E+14,1042
3.61032E+14,1069
3.61032E+14,111
3.61032E+14,153
3.61032E+14,154
3.61032E+14,152
3.61032E+14,1282
3.61032E+14,854
3.61032E+14,92
3.61032E+14,1735
3.61032E+14,1221
3.61032E+14,1058
3.61032E+14,423
3.61032E+14,2219
3.61032E+14,2203
3.61032E+14,2201
3.61032E+14,2770
3.61032E+14,1958
3.61032E+14,1104
3.61032E+14,220
3.61032E+14,423
3.61032E+14,141
3.61032E+14,1160
3.61032E+14,1104
3.61032E+14,1044
3.61032E+14,2265
3.61032E+14,2770
3.61032E+14,2165
3.61032E+14,3984
3.61032E+14,2834
3.61032E+14,414
3.61032E+14,1155
3.61032E+14,370
3.61032E+14,241
3.61032E+14,208
3.61032E+14,377
3.61032E+14,377
3.61032E+14,1216
3.61032E+14,1230
3.61032E+14,293
3.61032E+14,249
3.61032E+14,377
3.61032E+14,966
3.61032E+14,1499
3.61032E+14,1216
3.61032E+14,966
3.61032E+14,409
3.61032E+14,326
3.61032E+14,273
3.61032E+14,191
3.61032E+14,1078
3.61032E+14,1319
3.61032E+14,1767
3.61032E+14,1725
3.61032E+14,1760
3.61032E+14,772
3.61032E+14,522
3.61032E+14,52
3.61032E+14,52
3.61032E+14,96
3.61032E+14,0
3.61032E+14,6
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,440
3.61032E+14,182
3.61032E+14,1639
3.61032E+14,1639
3.61032E+14,112
3.61032E+14,1653
3.61032E+14,1756
3.61032E+14,1742
3.61032E+14,14
3.61032E+14,1639
3.61032E+14,1639
3.61032E+14,14
3.61032E+14,246
3.61032E+14,1653
3.61032E+14,1788
3.61032E+14,1041
3.61032E+14,182
3.61032E+14,259
3.61032E+14,1252
3.61032E+14,181
3.61032E+14,849
3.61032E+14,573
3.61032E+14,259
3.61032E+14,1252
3.61032E+14,232
3.61032E+14,232
3.61032E+14,577
3.61032E+14,628
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,182
3.61032E+14,89
3.61032E+14,96
3.61032E+14,409
3.61032E+14,298
3.61032E+14,298
3.61032E+14,26
3.61032E+14,676
3.61032E+14,298
3.61032E+14,326
3.61032E+14,269
3.61032E+14,268
3.61032E+14,20
3.61032E+14,86
3.61032E+14,268
3.61032E+14,32
3.61032E+14,32
3.61032E+14,299
3.61032E+14,375
3.61032E+14,14
3.61032E+14,96
3.61032E+14,174
3.61032E+14,584
3.61032E+14,310
3.61032E+14,219
3.61032E+14,267
3.61032E+14,0
3.61032E+14,142
3.61032E+14,140
3.61032E+14,195
3.61032E+14,314
3.61032E+14,171
3.61032E+14,533
3.61032E+14,238
3.61032E+14,345
3.61032E+14,233
3.61032E+14,162
3.61032E+14,140
3.61032E+14,169
3.61032E+14,117
3.61032E+14,310
3.61032E+14,137
3.61032E+14,306
3.61032E+14,527
3.61032E+14,560
3.61032E+14,1076
3.61032E+14,1163
3.61032E+14,1135
3.61032E+14,1198
3.61032E+14,1162
3.61032E+14,843
3.61032E+14,975
3.61032E+14,260
3.61032E+14,273
3.61032E+14,836
3.61032E+14,612
3.61032E+14,1012
3.61032E+14,225
3.61032E+14,91
3.61032E+14,0
3.61032E+14,6
3.61032E+14,73
3.61032E+14,152
3.61032E+14,153
3.61032E+14,152
3.61032E+14,75
3.61032E+14,75
3.61032E+14,75
3.61032E+14,146
3.61032E+14,0
3.61032E+14,0
3.61032E+14,0
3.61032E+14,0
3.61032E+14,0
3.61032E+14,0
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,0
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,3116
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,0
3.61032E+14,0
3.61032E+14,0
3.61032E+14,3109
3.61032E+14,0
3.61032E+14,0
3.61032E+14,0
3.61032E+14,0
3.61032E+14,0
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,3116
3.61032E+14,3116
3.61032E+14,3116
3.61032E+14,3116
3.61032E+14,3122
3.61032E+14,3136
3.61032E+14,3116
3.61032E+14,3116
3.61032E+14,3122
3.61032E+14,3116
3.61032E+14,3116
3.61032E+14,3116
3.61032E+14,3116
3.61032E+14,3116
3.61032E+14,3109
3.61032E+14,3109
3.61032E+14,0
3.61032E+14,0
3.61032E+14,0
3.61032E+14,30
3.61032E+14,0
3.61032E+14,0
3.61032E+14,3109
3.61032E+14,3116
3.61032E+14,0
3.61032E+14,1252
3.61032E+14,1252
3.61032E+14,0
3.61032E+14,0
3.61032E+14,3109
3.61032E+14,1771
3.61032E+14,1975
3.61032E+14,1006
3.61032E+14,2534
3.61032E+14,2654
3.61032E+14,909
3.61032E+14,2316
3.61032E+14,2260
3.61032E+14,903
3.61032E+14,2435
3.61032E+14,4179
3.61032E+14,1932
3.61032E+14,4069
3.61032E+14,3940
3.61032E+14,3928
3.61032E+14,2442
3.61032E+14,6889
3.61032E+14,4146
3.61032E+14,4178
3.61032E+14,6702
3.61032E+14,547
3.61032E+14,5955
3.61032E+14,7176
3.61032E+14,4711
3.61032E+14,1051
3.61032E+14,758
3.61032E+14,2413
3.61032E+14,2070
3.61032E+14,7743
3.61032E+14,5843
3.61032E+14,2076
3.61032E+14,2413
3.61032E+14,877
3.61032E+14,78
3.61032E+14,891
3.61032E+14,98
3.61032E+14,448
3.61032E+14,527
3.61032E+14,508
3.61032E+14,585
3.61032E+14,1809
3.61032E+14,4652
3.61032E+14,4131
3.61032E+14,4941
3.61032E+14,2734
3.61032E+14,627
3.61032E+14,585
3.61032E+14,5316
3.61032E+14,4696
3.61032E+14,4924
3.61032E+14,4338
3.61032E+14,5317
3.61032E+14,1421
3.61032E+14,3393
3.61032E+14,1560
3.61032E+14,1736
3.61032E+14,2254
3.61032E+14,1622
3.61032E+14,1693
3.61032E+14,1507
3.61032E+14,1524
3.61032E+14,1643
3.61032E+14,1507
3.61032E+14,2024
3.61032E+14,1795
3.61032E+14,1994
3.61032E+14,2367
3.61032E+14,1795
3.61032E+14,1841
3.61032E+14,1994
3.61032E+14,2254
3.61032E+14,2767
3.61032E+14,2487
3.61032E+14,2367
3.61032E+14,1982
3.61032E+14,2024
3.61032E+14,257
3.61032E+14,739
3.61032E+14,1199
3.61032E+14,1523
3.61032E+14,1404
3.61032E+14,1742
3.61032E+14,1771
3.61032E+14,2056
3.61032E+14,1997
3.61032E+14,1634
3.61032E+14,2929
3.61032E+14,2914
3.61032E+14,2967
3.61032E+14,1594
3.61032E+14,1630
3.61032E+14,2706
3.61032E+14,2421
3.61032E+14,4845
3.61032E+14,3325
3.61032E+14,3488
3.61032E+14,4444
3.61032E+14,5023
3.61032E+14,2853
3.61032E+14,6049
3.61032E+14,6741
3.61032E+14,3324
3.61032E+14,3342
3.61032E+14,1742
3.61032E+14,4108
3.61032E+14,4936
3.61032E+14,3672
3.61032E+14,4034
3.61032E+14,4377
3.61032E+14,5684
3.61032E+14,4544
3.61032E+14,3083
3.61032E+14,3149
3.61032E+14,2534
3.61032E+14,3988
3.61032E+14,2612
3.61032E+14,4850
3.61032E+14,5057
3.61032E+14,4157
3.61032E+14,4739
3.61032E+14,3663
3.61032E+14,2502
3.61032E+14,2704
3.61032E+14,4121
3.61032E+14,1460
3.61032E+14,4808
3.61032E+14,2053
3.61032E+14,2102
3.61032E+14,2161
3.61032E+14,2536
3.61032E+14,2468
3.61032E+14,2780
3.61032E+14,3193
3.61032E+14,7802
3.61032E+14,6613
3.61032E+14,5590
3.61032E+14,3010
3.61032E+14,4793
3.61032E+14,4826
3.61032E+14,3265
3.61032E+14,3098
3.61032E+14,2974
3.61032E+14,5784
3.61032E+14,5868
3.61032E+14,2758
3.61032E+14,3469
3.61032E+14,2225
3.61032E+14,2563
3.61032E+14,3131
3.61032E+14,4250
3.61032E+14,4634
3.61032E+14,2349
3.61032E+14,3298
3.61032E+14,3437
3.61032E+14,2422
3.61032E+14,1154
3.61032E+14,1243
3.61032E+14,1544
3.61032E+14,1570
3.61032E+14,1628
3.61032E+14,1628
3.61032E+14,1699
3.61032E+14,1628
3.61032E+14,1994
3.61032E+14,2079
3.61032E+14,1846
3.61032E+14,1775
3.61032E+14,1775
3.61032E+14,1564
3.61032E+14,2117
3.61032E+14,2170
3.61032E+14,2253
3.61032E+14,2205
3.61032E+14,2263
3.61032E+14,2257
3.61032E+14,1784
3.61032E+14,2757
3.61032E+14,5371
3.61032E+14,2459
3.61032E+14,4619
3.61032E+14,3132
3.61032E+14,8014
3.61032E+14,6549
3.61032E+14,4139
3.61032E+14,4699
3.61032E+14,13155
3.61032E+14,9409
3.61032E+14,8662
3.61032E+14,4484
3.61032E+14,4332
3.61032E+14,6604
3.61032E+14,13210
3.61032E+14,5655
3.61032E+14,9672
3.61032E+14,10214
3.61032E+14,12921
3.61032E+14,10871
3.61032E+14,9036
3.61032E+14,8973
3.61032E+14,10978
3.61032E+14,10765
3.61032E+14,17726
3.61032E+14,9878
3.61032E+14,7544
3.61032E+14,4531
3.61032E+14,3751
3.61032E+14,3751
3.61032E+14,8550
3.61032E+14,11873
3.61032E+14,3550
3.61032E+14,3322
3.61032E+14,5148
3.61032E+14,4621
3.61032E+14,4261
3.61032E+14,4388
3.61032E+14,3175
3.61032E+14,3223
3.61032E+14,3334
3.61032E+14,3285
3.61032E+14,3854
3.61032E+14,6596
3.61032E+14,6165
3.61032E+14,5507
3.61032E+14,5440
3.61032E+14,3925
3.61032E+14,3797
3.61032E+14,4198
3.61032E+14,4991
3.61032E+14,4559
3.61032E+14,4317
3.61032E+14,4936
3.61032E+14,5030
3.61032E+14,3311
3.61032E+14,4130
3.61032E+14,3266
3.61032E+14,3659
3.61032E+14,3734
3.61032E+14,3926
3.61032E+14,3437
3.61032E+14,2910
3.61032E+14,2990
3.61032E+14,3462
3.61032E+14,2003
3.61032E+14,1707
3.61032E+14,2147
3.61032E+14,1680
3.61032E+14,1011
3.61032E+14,2116
3.61032E+14,1886
3.61032E+14,932
3.61032E+14,2789
3.61032E+14,1587
3.61032E+14,3689
3.61032E+14,3074
3.61032E+14,2160
3.61032E+14,2201
3.61032E+14,2201
3.61032E+14,559
3.61032E+14,960
3.61032E+14,815
3.61032E+14,601
3.61032E+14,439
3.61032E+14,430
3.61032E+14,287
3.61032E+14,1250
3.61032E+14,1860
3.61032E+14,1250
3.61032E+14,1801
3.61032E+14,2940
3.61032E+14,2772
3.61032E+14,2539
3.61032E+14,1801
3.61032E+14,285
3.61032E+14,285
3.61032E+14,285
3.61032E+14,1067
3.61032E+14,1067
3.61032E+14,478
3.61032E+14,575
3.61032E+14,289
3.61032E+14,468
3.61032E+14,468
3.61032E+14,318
3.61032E+14,318
3.61032E+14,287
3.61032E+14,3446
3.61032E+14,843
3.61032E+14,619
3.61032E+14,615
3.61032E+14,1002
3.61032E+14,848
3.61032E+14,1067
3.61032E+14,615
3.61032E+14,615
3.61032E+14,2997
3.61032E+14,2894
3.61032E+14,1039
3.61032E+14,2144
3.61032E+14,1874
3.61032E+14,2957
3.61032E+14,1806
3.61032E+14,1401
3.61032E+14,5461
3.61032E+14,3159
3.61032E+14,4126
3.61032E+14,5631
3.61032E+14,4434
3.61032E+14,3863
3.61032E+14,3234
3.61032E+14,2409
3.61032E+14,3233
3.61032E+14,2667
3.61032E+14,3254
3.61032E+14,2385
3.61032E+14,3462
3.61032E+14,3980
3.61032E+14,975
3.61032E+14,285
3.61032E+14,92
3.61032E+14,2687
3.61032E+14,285
3.61032E+14,3194
3.61032E+14,2416
3.61032E+14,2458
3.61032E+14,3051
3.61032E+14,4922
3.61032E+14,289
3.61032E+14,108
3.61032E+14,2400
3.61032E+14,4092
3.61032E+14,3967
3.61032E+14,792
3.61032E+14,2600
3.61032E+14,6608
3.61032E+14,5485
3.61032E+14,5485
3.61032E+14,2897
3.61032E+14,2566
3.61032E+14,2560
3.61032E+14,2918
3.61032E+14,1450
3.61032E+14,3374
3.61032E+14,4575
3.61032E+14,1698
3.61032E+14,1698
3.61032E+14,4463
3.61032E+14,3909
3.61032E+14,1698
3.61032E+14,2036
3.61032E+14,1698
3.61032E+14,1698
3.61032E+14,5893
3.61032E+14,6387
3.61032E+14,4749
3.61032E+14,7287
3.61032E+14,4258
3.61032E+14,3531
3.61032E+14,3637
3.61032E+14,2892
3.61032E+14,6007
3.61032E+14,6348
3.61032E+14,5900
3.61032E+14,5572
3.61032E+14,7783
3.61032E+14,6089
3.61032E+14,5281
3.61032E+14,5246
3.61032E+14,5466
3.61032E+14,5364
3.61032E+14,5697
3.61032E+14,5466
3.61032E+14,5775
3.61032E+14,6016
